id,logId,type,occurredAt,metadata,createdAt
dd9abfad-0834-4c6e-b96c-ee325ea30abc,99230fe9-24bb-4ffb-8c45-c944dcec2d2d,delivered,2026-07-21 16:23:21.19+00,"{""svixId"": ""msg_3Gow07n2pse1EQF9XkJtOq7nmxD""}",2026-07-21 16:23:24.625+00
be50b3e3-4b98-4c5a-ab01-548749898235,443c4761-7aa1-4b3f-85c4-440a0efe7281,sent,2026-07-21 16:23:23.203+00,"{""svixId"": ""msg_3Gow0FYoCKeLvU8ptQbzjcy1FCZ""}",2026-07-21 16:23:24.765+00
63d88b01-bbcf-4d82-a844-e1c7551bf532,478a6cf6-f7d8-4525-b491-6cfe80282fae,delivered,2026-07-21 16:23:21.216+00,"{""svixId"": ""msg_3Gow08hF9kftJQubn5LwWBnuDzL""}",2026-07-21 16:23:24.791+00
87adfce3-6062-43a3-b23a-1f074ae9e431,4aa79e7f-0a32-4a7e-83f5-6cd0c8b963fa,sent,2026-07-21 16:23:23.189+00,"{""svixId"": ""msg_3Gow0GmKPu9FrmvjQ093nFEHnzz""}",2026-07-21 16:23:24.828+00
ea3b7ddd-2289-4a32-bb9d-3d6ae3393075,80746a45-7e33-4668-840e-1de21eb9b92f,sent,2026-07-21 16:23:23.23+00,"{""svixId"": ""msg_3Gow0GaG8ne1Xt4fotDA3mIcETH""}",2026-07-21 16:23:24.951+00
863cc57b-0243-4702-abc6-c9b506d4403d,0a1cb3a8-f8c4-4518-9b0f-1b0da670e152,sent,2026-07-21 16:23:23.219+00,"{""svixId"": ""msg_3Gow0HFwjQTDBfqbUp96u02eeAJ""}",2026-07-21 16:23:24.969+00
7d8dd53d-e19a-42c4-92ea-6b747d25b641,559948a9-ba12-428a-beb1-1a719cd3b884,delivered,2026-07-21 16:23:21.151+00,"{""svixId"": ""msg_3Gow09khTol8GOZcMNuO99IRl7f""}",2026-07-21 16:23:25.052+00
bb6b4a8b-8357-43bb-9bb6-452f36c1e8be,6d432c35-78a0-49f1-986f-4ad7c96c1cf6,sent,2026-07-21 16:23:23.216+00,"{""svixId"": ""msg_3Gow0FbRkd1QDp8JUgAg2twQA9v""}",2026-07-21 16:23:25.274+00
b4ae720f-ee62-4a7b-9cd0-cee485015ada,242f2b72-556d-4a5d-b958-2b72ef2c1111,delivered,2026-07-21 16:23:21.235+00,"{""svixId"": ""msg_3Gow0BFG5edj9offy9SnIJbdN3n""}",2026-07-21 16:23:25.399+00
87781807-85ff-4e95-b4fb-692f912b1d49,f879fe84-29d5-446d-af70-7b335c5499d4,delivered,2026-07-21 16:23:21.242+00,"{""svixId"": ""msg_3Gow0BAA6Il4KmZuh9wSCrtBRXT""}",2026-07-21 16:23:25.508+00
13cf73ce-6ae7-41e9-bd57-8a8eaddc3218,0f096af6-36c1-4685-b849-bdc5dea21e28,sent,2026-07-21 16:23:23.248+00,"{""svixId"": ""msg_3Gow0FpFuY7HtAdA85vNki76NBv""}",2026-07-21 16:23:25.606+00
38bf689b-1e49-45b7-aa7d-7d1e4f794488,ea79ecd0-4c71-4f3b-992a-d22da26fe3f1,sent,2026-07-21 16:23:23.263+00,"{""svixId"": ""msg_3Gow0GVV516C7hhBG1QoZTzUPEt""}",2026-07-21 16:23:25.667+00
8253238d-011b-4d77-9cd7-83d0d3d5fd0d,8f31606d-7bd3-46b6-8049-a2a7c9856039,delivered,2026-07-21 16:23:21.165+00,"{""svixId"": ""msg_3Gow09TsqcZXDc9uam4Tq8ksgJD""}",2026-07-21 16:23:25.728+00
bd1cf4b3-849d-4eb2-a6bc-55e5cd6ee718,d07e0680-e91b-419e-a69b-6dbc4ab006fa,delivered,2026-07-21 16:23:21.315+00,"{""svixId"": ""msg_3Gow095ELtdtl9UhS1fS2PIxCbn""}",2026-07-21 16:23:25.802+00
fa5c95b6-2285-4069-bc9f-acb6c7fd39e2,3df7a34c-dde0-41aa-8915-40681fd3977f,delivered,2026-07-21 16:23:18.582+00,"{""svixId"": ""msg_3GovzpC4mWDqn12I0XYjQLgfHCR""}",2026-07-21 16:23:21.468+00
5a7ae2dd-b9b2-41d3-8762-f4ce501d3b29,1cee3517-eb1e-495f-9de3-84e0c09055d4,sent,2026-07-21 16:23:18.611+00,"{""svixId"": ""msg_3Govzh0o4a5GRSQK7l8tQ9PqzHT""}",2026-07-21 16:23:21.588+00
993df5f0-3e2d-4af0-913f-4aff4ad56daa,cd1ec8b4-0780-4258-b5e5-695c53c41099,delivered,2026-07-21 16:23:18.565+00,"{""svixId"": ""msg_3GovzrgLn6531II96sg1GmuFMfn""}",2026-07-21 16:23:21.735+00
d71b54b5-c72f-4c8e-83ef-73618324d935,61850458-a072-40d4-9d7c-92791a5c3058,delivered,2026-07-21 16:23:18.569+00,"{""svixId"": ""msg_3GovzrgoQoi1DBnEm6ePvgIzET9""}",2026-07-21 16:23:21.914+00
f1f633ec-9b97-460f-b149-a391e76d53ab,c206d34c-1e24-4b52-b6d8-e7d28f7f1018,delivered,2026-07-21 16:23:18.569+00,"{""svixId"": ""msg_3GovzsY72nUlzoepnsbbtukKqmF""}",2026-07-21 16:23:22.158+00
32606b6e-c240-4ecb-af5e-e35cc34a2f1a,16c13739-4d2a-4c9b-9bbe-e92c19ca015a,delivered,2026-07-21 16:23:18.538+00,"{""svixId"": ""msg_3Govzq0DqaeJGanHXYAFitvCTBH""}",2026-07-21 16:23:22.441+00
a9b2679f-aeab-4d2b-926d-04581b1dbcd7,54d0d4c0-3b3a-48e1-a02d-fe1274310bae,sent,2026-07-21 16:23:18.562+00,"{""svixId"": ""msg_3Govzh67LSrzoWzzTCejZbrQt03""}",2026-07-21 16:23:22.713+00
7a367e08-2cb7-4b23-8649-5d812bd5e043,74b02b22-b655-42b9-ba51-c8a6937424b4,sent,2026-07-21 16:23:21.129+00,"{""svixId"": ""msg_3Gow010Or6dcRPtrDs7oT0QwUhD""}",2026-07-21 16:23:22.999+00
d8d839de-e89a-42e4-8147-ef69654db847,dcb41fdf-67f0-42b2-be4b-4022ebe70ca9,sent,2026-07-21 16:23:21.244+00,"{""svixId"": ""msg_3Gow01SATJptEuRDR5rroN9zcuF""}",2026-07-21 16:23:23.152+00
db57cd5e-55f5-44ab-a2c4-da02feebb9d8,10ff0386-02c2-4ecb-acb9-0b9ffe690f6e,sent,2026-07-21 16:23:21.272+00,"{""svixId"": ""msg_3Gow01Zz90D6sNO5oGR2YKQnDe3""}",2026-07-21 16:23:23.183+00
f75764fd-d2fb-4168-8ead-bdc2604577d5,a989454b-22db-43a2-a937-bde2d65d9043,sent,2026-07-21 16:23:21.28+00,"{""svixId"": ""msg_3Gow02soW5vUKdFsKt2ap7BGWtT""}",2026-07-21 16:23:23.324+00
1b4aba55-a5ef-4440-a9ee-9bbe326ea87a,57ee9d49-b117-4ec0-9279-623eb2de30a5,sent,2026-07-21 16:23:21.251+00,"{""svixId"": ""msg_3Gow01mWUwAlr6kChVd0ifp6wsZ""}",2026-07-21 16:23:23.981+00
70f642ee-d139-4fd9-9cbf-144bd4cec811,e948f449-422a-4368-b93a-a6760d05aed1,delivered,2026-07-21 16:23:21.157+00,"{""svixId"": ""msg_3Gow091ny0Wbb0Bd4xpCZ0CXWKl""}",2026-07-21 16:23:24.897+00
1d7e8f6f-cfdf-4e82-af15-8eb6f62d7d98,6c91abab-ebd3-4750-a9ee-a5a16d927ecb,delivered,2026-07-21 16:23:21.253+00,"{""svixId"": ""msg_3Gow098deYEYcfmoYSxsPqLbMyt""}",2026-07-21 16:23:24.94+00
9f19421a-767f-4e8c-a16d-fb49fa0c4d03,a4f3b152-f19e-4958-951e-a517641f227e,sent,2026-07-21 16:23:23.282+00,"{""svixId"": ""msg_3Gow0GKqvYN7qZ83VVIZvUpFY35""}",2026-07-21 16:23:26.384+00
1f5412a6-598b-42e1-bff4-8e86c366c205,a52538cf-4335-4b42-b1bf-98a079dea36e,sent,2026-07-21 16:23:23.199+00,"{""svixId"": ""msg_3Gow0FttwQACr1Hteei99ctdL1r""}",2026-07-21 16:23:26.426+00
86819800-fea7-4316-ba61-a331227e866c,5ef3016d-f031-4dc4-a37f-9e455c233927,suppressed,2026-07-21 16:23:23.194+00,"{""svixId"": ""msg_3Gow0GPLUFZYwGapi2kJR9gjsid""}",2026-07-21 16:23:26.614+00
74ccdd7e-51c7-499f-a86a-d2b9a3bb6833,5424417a-442f-4a1b-963d-106ccc624012,sent,2026-07-21 16:23:23.275+00,"{""svixId"": ""msg_3Gow0HWDP4uTVoCqBjKl8zAgz7f""}",2026-07-21 16:23:26.646+00
94ad2adb-d441-44ad-bbc4-2c44c29b74cc,a991280c-fcbd-4fb6-bf91-37dec5c9fcf6,delivered,2026-07-21 16:23:23.284+00,"{""svixId"": ""msg_3Gow0W1VT4rwkHZQAG7BLqwDUjf""}",2026-07-21 16:23:26.791+00
7799f806-5c4d-46be-b2ca-83ed4e2788fe,24debe08-d6f0-400c-afd0-8d3683d8f93b,delivered,2026-07-21 16:23:23.25+00,"{""svixId"": ""msg_3Gow0W9RDLrQ45G7Z4lDgPfac0N""}",2026-07-21 16:23:27.018+00
f0429c73-e011-47e0-bb5e-bdeb8b6f9bd6,f2b3f18a-3c81-4f19-9c52-d87abc1aea74,sent,2026-07-21 16:23:25.243+00,"{""svixId"": ""msg_3Gow0VGWNrMVP1hcwQmS5F635gN""}",2026-07-21 16:23:27.109+00
eb3a48b1-81f4-4cb4-8ebb-db6fb42ca837,6a4f2635-ffa5-47e3-887d-9786f3988e29,delivered,2026-07-21 23:48:51.918+00,"{""svixId"": ""msg_3GpoCao9HCwHJZRYCXGQwt8I4ch""}",2026-07-21 23:49:04.632+00
1eeba79e-0240-41f1-a3c5-66f3028105ff,30bf77b8-a8b7-4097-be92-ec0ef68a776f,delivered,2026-07-21 23:48:51.903+00,"{""svixId"": ""msg_3GpoCc5nPjSuph3jMtR7rHf7WV5""}",2026-07-21 23:49:04.736+00
11954a12-afe1-46b3-98d4-98c8148bba70,50e74de7-80d7-41c6-8efc-eac73aefdcb2,delivered,2026-07-21 23:48:51.883+00,"{""svixId"": ""msg_3GpoCcKWAmtYlHktcn0Sdsqldq3""}",2026-07-21 23:49:04.817+00
a2387bc5-5468-4cb3-819e-99dda7b1ada0,51f58894-104a-4efd-9664-ea6dbdfae71d,opened,2026-07-21 23:48:48.339+00,"{""svixId"": ""msg_3GpoCoasnZPetsm80AqfLVZNsv1""}",2026-07-21 23:49:06.332+00
67051edc-d129-429f-9c5d-0e335dc16ac9,55149103-fc45-42ab-bcdf-bd638615d62a,clicked,2026-07-21 23:48:36.446+00,"{""link"": ""https://wa.me/5511924651308?text=Ol%C3%A1!%20Quero%20receber%20leads%20PME%20com%20o%20Corretor%20Studio."", ""svixId"": ""msg_3GpoCsJ45rSUeh0GTsWMBB7ByVL"", ""ipAddress"": ""72.153.153.1"", ""userAgent"": ""Amazon CloudFront""}",2026-07-21 23:49:07.191+00
6a37afd6-af6a-4597-8611-eec5dba4e5c7,a8643984-358d-4efc-bdd1-9e69ff764e51,clicked,2026-07-21 23:48:38.706+00,"{""link"": ""https://wa.me/5511924651308?text=Ol%C3%A1!%20Quero%20receber%20leads%20PME%20com%20o%20Corretor%20Studio."", ""svixId"": ""msg_3GpoD10ohH6tpIJHDpAQuLKimb9"", ""ipAddress"": ""74.179.68.27"", ""userAgent"": ""Amazon CloudFront""}",2026-07-21 23:49:08.26+00
3d8026cb-129d-49ee-a8f9-34d1ebb70f0b,0962ec35-c653-4610-b2ee-fb175020c941,opened,2026-07-21 23:48:51.856+00,"{""svixId"": ""msg_3GpoD11hGK8iwE6LbP9K1OEz1Jf""}",2026-07-21 23:49:08.769+00
565caa92-bb57-4523-a4b6-06ac2688ddbf,b6981986-f5ad-4b53-a0a8-8c90aef8d8ab,delivered,2026-07-21 23:48:38.717+00,"{""svixId"": ""msg_3GpoDR9aoMN4O01kMDK57ck7oKt""}",2026-07-21 23:49:11.406+00
d34587c3-ce8c-4de3-ad47-24fcfb8fc099,05e8e58c-419a-40c4-a893-bf145458c1ab,clicked,2026-07-21 23:48:42.479+00,"{""link"": ""https://wa.me/5511924651308?text=Ol%C3%A1!%20Quero%20receber%20leads%20PME%20com%20o%20Corretor%20Studio."", ""svixId"": ""msg_3GpoDdO3ip8dtQ5JmcuQODmUS0V"", ""ipAddress"": ""72.153.153.77"", ""userAgent"": ""Amazon CloudFront""}",2026-07-21 23:49:12.906+00
021cda86-ce92-448b-a9d8-af60db33dbc8,0a5b5d58-e604-4a3a-a776-cd5e0a004baa,clicked,2026-07-21 23:48:36.43+00,"{""link"": ""https://wa.me/5511924651308?text=Ol%C3%A1!%20Quero%20receber%20leads%20PME%20com%20o%20Corretor%20Studio."", ""svixId"": ""msg_3GpoDlBy22HsCP5xBLsZxdP8qtj"", ""ipAddress"": ""72.152.84.147"", ""userAgent"": ""Amazon CloudFront""}",2026-07-21 23:49:13.884+00
52b82dde-9b8c-43b0-8c89-c7d7b6a53b10,31f8fd4c-df78-4d0d-bf2e-77d80af57116,clicked,2026-07-21 23:48:40.43+00,"{""link"": ""https://wa.me/5511924651308?text=Ol%C3%A1!%20Quero%20receber%20leads%20PME%20com%20o%20Corretor%20Studio."", ""svixId"": ""msg_3GpoDnWNLIMoEoGvXpClUhx9pD5"", ""ipAddress"": ""72.152.84.200"", ""userAgent"": ""Amazon CloudFront""}",2026-07-21 23:49:14.208+00
00436513-9ae1-4e48-b781-cda8612f7afa,7d0b529b-f65e-4ecd-93f6-f2ed308bf9bd,clicked,2026-07-21 23:48:46.529+00,"{""link"": ""https://wa.me/5511924651308?text=Ol%C3%A1!%20Quero%20receber%20leads%20PME%20com%20o%20Corretor%20Studio."", ""svixId"": ""msg_3GpoDslChzQNMD2bvcmndzxr2kh"", ""ipAddress"": ""74.179.70.83"", ""userAgent"": ""Amazon CloudFront""}",2026-07-21 23:49:14.911+00
9608e22d-87c7-4f8c-85df-0f7b22f8a741,1b83b452-5b87-4c3c-944e-c95bdb86325a,delivered,2026-07-21 23:48:44.331+00,"{""svixId"": ""msg_3GpoEA7OnqxUxNzVSNptmFoifjL""}",2026-07-21 23:49:17.191+00
99a90832-f7aa-4018-94fd-2a19249da5b3,a5af2b57-878e-49af-9e0f-6122965882b6,clicked,2026-07-21 23:48:44.323+00,"{""link"": ""https://wa.me/5511924651308?text=Ol%C3%A1!%20Quero%20receber%20leads%20PME%20com%20o%20Corretor%20Studio."", ""svixId"": ""msg_3GpoEGFeleoa7EmgDQjqLeKHzKx"", ""ipAddress"": ""72.145.83.92"", ""userAgent"": ""Amazon CloudFront""}",2026-07-21 23:49:17.881+00
44d1a5ec-12be-452a-903f-3b0a6928bd30,b689dd3f-a45b-4602-9c8f-f640aaf36c9a,clicked,2026-07-21 23:48:42.449+00,"{""link"": ""https://wa.me/5511924651308?text=Ol%C3%A1!%20Quero%20receber%20leads%20PME%20com%20o%20Corretor%20Studio."", ""svixId"": ""msg_3GpoENusMq2brTHUb7sGHyYDi7b"", ""ipAddress"": ""74.179.68.93"", ""userAgent"": ""Amazon CloudFront""}",2026-07-21 23:49:18.854+00
00fc8a79-53bc-4362-8559-714d867f89f7,c5862a6c-4213-433f-b889-78b3bf1f5261,delivered,2026-07-21 23:48:36.439+00,"{""svixId"": ""msg_3GpoEQj1ucCZHlfe9oZbxQlM4FD""}",2026-07-21 23:49:19.427+00
8c6c7978-aa31-4f66-b928-1cb1848e0087,51f58894-104a-4efd-9664-ea6dbdfae71d,clicked,2026-07-21 23:48:48.339+00,"{""link"": ""https://wa.me/5511924651308?text=Ol%C3%A1!%20Quero%20receber%20leads%20PME%20com%20o%20Corretor%20Studio."", ""svixId"": ""msg_3GpoETqT3iQLZWifdTsSIHxiAD1"", ""ipAddress"": ""72.153.231.20"", ""userAgent"": ""Amazon CloudFront""}",2026-07-21 23:49:19.786+00
e427b2cf-d68d-400c-a960-b684fe556261,f1f01cf5-42ed-45cc-aae0-3a0e529dbc05,delivered,2026-07-21 23:48:36.449+00,"{""svixId"": ""msg_3GpoEZnUkA1uiviPG68AQ6nB7xX""}",2026-07-21 23:49:20.324+00
3dbb5182-8e32-4eb0-9252-6535dbcc39ac,3fa1c17d-3e05-425c-bed4-fb80769391d2,clicked,2026-07-21 23:48:44.335+00,"{""link"": ""https://wa.me/5511924651308?text=Ol%C3%A1!%20Quero%20receber%20leads%20PME%20com%20o%20Corretor%20Studio."", ""svixId"": ""msg_3GpoEdXEvJUEdb8FBgDyGmcfjDD"", ""ipAddress"": ""72.152.84.228"", ""userAgent"": ""Amazon CloudFront""}",2026-07-21 23:49:20.849+00
ce79ec5b-255a-41ea-91ac-d4847acb6bd8,2e648904-b2c1-40d3-8428-b0826edfaf02,opened,2026-07-21 23:48:42.453+00,"{""svixId"": ""msg_3GpoEdepOmuRYHHYtNhApDh7YzP""}",2026-07-21 23:49:21.042+00
6615f3c6-a1d0-46f6-aea7-7ee5bc963221,bc574e08-f9aa-42bb-bf4e-15e255b44536,delivered,2026-07-21 23:48:51.869+00,"{""svixId"": ""msg_3GpoF7yDLyrajDu3qqGwxypR89P""}",2026-07-21 23:49:24.832+00
a97ebed7-d735-419d-9405-763e9b50bfb3,d9e93b75-a2b7-4ec2-85cc-43ef7cbdad9e,delivered,2026-07-21 23:48:40.423+00,"{""svixId"": ""msg_3GpoFBqjibZFGlqkFaYEjzA1T9b""}",2026-07-21 23:49:25.226+00
c746b81d-36e8-4409-a27c-dc961550ddaf,8fdb8921-ce46-4b7b-8a52-54c5ab643f66,delivered,2026-07-21 23:48:38.662+00,"{""svixId"": ""msg_3GpoFIXsWhPAXbWetfxVuRpsrpn""}",2026-07-21 23:49:26.097+00
6a4028ee-d8c4-4468-8550-2be6bb3c2786,106e7421-f563-4d3f-a50e-f9679917972e,delivered,2026-07-21 23:48:42.448+00,"{""svixId"": ""msg_3GpoFat6GH7cAPh4Dc57l8M6A9v""}",2026-07-21 23:49:28.454+00
cf6cc4ae-5a31-4275-ac44-e076246d2674,892f577a-7a15-41e2-a5b4-b215c3ca3f33,delivered,2026-07-21 16:23:18.597+00,"{""svixId"": ""msg_3Govzoa5n0IiEWfSP8ccudiOLy3""}",2026-07-21 16:23:21.489+00
ea0d45ea-9cf0-4a5d-81cf-28900bd45563,3a15f05f-2076-414b-8f1f-4ea822077ad1,delivered,2026-07-21 16:23:18.539+00,"{""svixId"": ""msg_3GovzqLpWonngL5EK4jbSSBBZCp""}",2026-07-21 16:23:21.654+00
970977bf-2c02-4e56-8729-9074a4ed91be,5da037bb-908f-4a0f-8d8f-b86831a9f1f8,delivered,2026-07-21 16:23:18.639+00,"{""svixId"": ""msg_3GovzqBuBne1cC9Ipg7DBd1JdEd""}",2026-07-21 16:23:21.908+00
781cbc0f-29de-4a4d-a01b-5e040f1290d3,6f1514a8-58ab-4724-a627-15e533320eeb,delivered,2026-07-21 16:23:18.595+00,"{""svixId"": ""msg_3GovzpIbVQqDutiuEVOt9N2f7k7""}",2026-07-21 16:23:22.076+00
c677eb2c-0436-41bf-a379-d616c1d05c8f,c239f122-3c87-46bd-9a9d-c39571bdfde3,delivered,2026-07-21 16:23:18.542+00,"{""svixId"": ""msg_3GovzpOoSkpVQR8kSAqzgt5Fv8p""}",2026-07-21 16:23:22.182+00
050eb36b-c8de-48e2-ae7f-16a9546c0e6f,25068b56-01bb-4d7b-a413-291418c774b2,sent,2026-07-21 16:23:18.555+00,"{""svixId"": ""msg_3GovzgKQNMKrQBXn8kGjx0NjPLz""}",2026-07-21 16:23:22.345+00
3b9028d5-3433-4f99-be81-75c0ab53c722,4db27d8f-57b5-4900-8417-140bf52c7241,delivered,2026-07-21 16:23:18.602+00,"{""svixId"": ""msg_3GovzpxMa7FIaEnvbg7eWtZyvF9""}",2026-07-21 16:23:22.44+00
d68ee868-fd68-46e4-a773-a135228f724c,49562fb0-2ece-446a-9203-09587997c407,sent,2026-07-21 16:23:18.538+00,"{""svixId"": ""msg_3Govzg9UHrAaMArG7rnC1P5gkfv""}",2026-07-21 16:23:22.691+00
a84ce713-fe1a-4bef-9859-3795d22b93d9,dfd4bb8c-8b6d-48d1-8707-ffefa3721336,delivered,2026-07-21 16:23:18.515+00,"{""svixId"": ""msg_3GovzoYpNcyKVa0AlGFUMyei03b""}",2026-07-21 16:23:22.743+00
76140f5e-c517-4bd3-8067-9829ba0113a9,b4f383db-bb13-45c0-9801-a38488519ac9,sent,2026-07-21 16:23:21.268+00,"{""svixId"": ""msg_3Gow01R6GVleyI832Ifh4dAxYfX""}",2026-07-21 16:23:22.966+00
da5e99bd-2552-4d16-8a90-c307dd3b0154,0b876afb-0579-4aef-a132-4ad398c71dae,sent,2026-07-21 16:23:21.223+00,"{""svixId"": ""msg_3Gow01BD5KjPAYXKvz2GWm0quRr""}",2026-07-21 16:23:23.138+00
9524bfdb-6744-476a-80cd-20f0881f5b86,2a03926c-521f-4838-8e8e-a86d033199a9,sent,2026-07-21 16:23:18.558+00,"{""svixId"": ""msg_3Govzg9gHz0iGpLpNkDoTjUwLKZ""}",2026-07-21 16:23:23.231+00
8dc3037a-7c76-47a0-9cd2-597776d9deb2,cb01ee15-2046-4900-9200-d5afdc3b7cf8,sent,2026-07-21 16:23:21.244+00,"{""svixId"": ""msg_3Gow02xIoKdDjPTojiK8360NBAV""}",2026-07-21 16:23:23.335+00
f5123ff3-db83-422d-8e57-37f8a0744be8,390e662b-fb00-4ac6-85bf-83c7fb2f3656,sent,2026-07-21 16:23:23.292+00,"{""svixId"": ""msg_3Gow0Fna9GOeKFZvpw9Y5ijj9JP""}",2026-07-21 16:23:24.753+00
80ee28bf-31ab-46ea-b8be-632e3e754e56,017f866e-9b51-43df-ace5-1a262d07c8ea,sent,2026-07-21 16:23:23.3+00,"{""svixId"": ""msg_3Gow0FmEA8bop1XFdenV0N5ONYt""}",2026-07-21 16:23:24.912+00
11a8e4c4-550c-4390-a6fe-7780f168392a,6cbd63cd-136e-486b-898a-7dafdc49240c,sent,2026-07-21 16:23:23.188+00,"{""svixId"": ""msg_3Gow0H7Pqb4viNMlleNU6on3c91""}",2026-07-21 16:23:24.943+00
49bba64b-e8e7-423f-8d73-e9c82483d69d,6ba738cb-a5f8-4c5d-ab5a-7b19b03da432,sent,2026-07-21 16:23:23.23+00,"{""svixId"": ""msg_3Gow0GmUgu3zP9FzA0WsFwnDi0d""}",2026-07-21 16:23:24.984+00
25f8b654-de87-40f6-b890-4211945c9e2b,58adb395-56a4-496b-851d-63124656c95f,suppressed,2026-07-21 16:23:23.23+00,"{""svixId"": ""msg_3Gow0HZQGD0piUqMW4ugx5qMWv1""}",2026-07-21 16:23:26.207+00
a7530f9b-271d-4401-8b7b-1195f97ff56c,bac1303e-94c2-4eca-b4cb-fae48e70122a,delivered,2026-07-21 16:23:21.348+00,"{""svixId"": ""msg_3Gow0KrEZAR2IuHjpVinv9j927T""}",2026-07-21 16:23:26.236+00
2c12d39b-252a-415d-8aef-4b0c93b4d9aa,fa7ee5a4-66cd-481a-b3b5-ee07932ba166,sent,2026-07-21 16:23:23.254+00,"{""svixId"": ""msg_3Gow0FlgVefGqQvZJk02JDqBicJ""}",2026-07-21 16:23:26.287+00
3ab1fe73-49ff-4085-b965-f68235ac5e78,0f1c6b5b-b608-42da-986a-2769f6930bdf,sent,2026-07-21 16:23:23.247+00,"{""svixId"": ""msg_3Gow0HEht65VmRONQxZMQRm8mDv""}",2026-07-21 16:23:26.567+00
e8ed2235-05b8-41d2-ad16-020772651072,56e2305e-48bd-45e4-872a-fe132a8f3379,sent,2026-07-21 16:23:25.221+00,"{""svixId"": ""msg_3Gow0WYhgk3dLG0aeaBseFd1EHX""}",2026-07-21 16:23:26.941+00
e8cd204c-b176-49e4-b822-169c7754f11d,a11094cc-46e9-41f6-8e02-bce249554d3e,sent,2026-07-21 16:23:25.21+00,"{""svixId"": ""msg_3Gow0V1mhmXS2D5XQOHmxn9U96d""}",2026-07-21 16:23:26.962+00
36a390f8-28f5-4eae-bdd8-6befa5cf24cd,942ff69d-97bf-4502-9228-f1594155681a,sent,2026-07-21 16:23:25.241+00,"{""svixId"": ""msg_3Gow0WWD2y435UvTWgBvq1Ys1k7""}",2026-07-21 16:23:27.021+00
3f21a003-1f3f-40ec-a542-5277a114872e,7c964624-01d6-4b71-90f8-61b89ac0c1f4,delivered,2026-07-21 16:23:21.24+00,"{""svixId"": ""msg_3Gow0X0WnMWFX7Bb2Kb3LF1U7ix""}",2026-07-21 16:23:27.061+00
39d9c37a-c6dc-4a97-a700-948717478535,b97d1fc6-a87e-4ef1-843e-1812dc57f9e6,suppressed,2026-07-21 16:23:23.263+00,"{""svixId"": ""msg_3Gow0HpVORDbRqxoAtju9An0Y9v""}",2026-07-21 16:23:27.203+00
7cd3ba6a-c2af-43dc-9541-ecf1bd410f2a,80746a45-7e33-4668-840e-1de21eb9b92f,delivered,2026-07-21 16:23:23.23+00,"{""svixId"": ""msg_3Gow0fFVfNJRkCL8FEhSZR4gtih""}",2026-07-21 16:23:28.83+00
a686dbec-bf0e-40ca-8e5b-ae9351c6747e,01724748-1d4a-4b73-ab50-73bbf07321b7,delivered,2026-07-21 16:23:23.218+00,"{""svixId"": ""msg_3Gow0eUVfKJ6EjScFR7XG0kbLEF""}",2026-07-21 16:23:29.022+00
7cb0c927-5896-40ff-8c34-eec6f80e9304,8c3be822-d6ab-4323-a073-ae1ff184260a,delivered,2026-07-21 16:23:25.236+00,"{""svixId"": ""msg_3Gow0reV1DEGIskG5MmyIUgqvYV""}",2026-07-21 16:23:29.486+00
a1195864-6db9-4593-a8fa-4e3f0d03f842,0e3a60a9-6af0-4063-a952-59b7bc175ce4,delivered,2026-07-21 16:23:25.272+00,"{""svixId"": ""msg_3Gow0iL5JXmSsRzop3Mom4rmP1D""}",2026-07-21 16:23:29.551+00
f833c6f5-9c16-438a-82b3-f9c79ce73315,a9779a32-670c-49d7-b374-d505f0b0dc0b,delivered,2026-07-21 16:23:23.31+00,"{""svixId"": ""msg_3Gow0o7pt6KHZ92dMxpNZL5NpfD""}",2026-07-21 16:23:29.8+00
fec26aa9-e63f-4d9a-b9bd-9eeec57f3667,ccbd108b-d68b-4254-b2a2-3dbcc47023f9,delivered,2026-07-21 16:23:23.24+00,"{""svixId"": ""msg_3Gow0rbx5Lt4oqczXnF9B4jCawp""}",2026-07-21 16:23:29.89+00
73d4a179-524a-423e-8dd0-53b2d1203a7a,f2b3f18a-3c81-4f19-9c52-d87abc1aea74,delivered,2026-07-21 16:23:25.243+00,"{""svixId"": ""msg_3Gow0vA0vpXd6n242DWYnSL8pl1""}",2026-07-21 16:23:29.97+00
4137a7f3-8bdd-4e8f-8b6e-f106f7e96bc0,761a5ae1-7343-4584-94e8-9b3b10478c6e,sent,2026-07-21 16:24:13.427+00,"{""svixId"": ""msg_3Gow6ZcfWAWKKY8G4XpTS0kLB0R""}",2026-07-21 16:24:14.959+00
50c1b98a-0e46-4a43-8884-0bcc6b1e8c86,31403372-e5e8-45b0-898c-32e00f8d511c,sent,2026-07-21 16:24:13.429+00,"{""svixId"": ""msg_3Gow6aBL8TVhug1ZXPuXr5Rv2rP""}",2026-07-21 16:24:15.038+00
52d515e2-2176-435c-854e-89e088c96172,639980af-be2f-4266-bed6-4bf1e6a34708,sent,2026-07-21 16:24:13.374+00,"{""svixId"": ""msg_3Gow6aQyONVFc00cyklOxYEuRf5""}",2026-07-21 16:24:15.075+00
b16c6310-5795-4c83-aa4c-abd291ecb456,73701c49-cef1-46cf-918d-c4a7744c0d27,sent,2026-07-21 16:24:13.418+00,"{""svixId"": ""msg_3Gow6aIzHVdQj4vwgVg9L4P6uUx""}",2026-07-21 16:24:15.134+00
